name,class,D,D_prob,t,state,Lr,Lr_unc,Lr_uplim_bool,Lx,Lx_unc_l,Lx_unc_u,Lx_uplim_bool
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58574.07443,SS,8.879278038888175e+29,4.916080660809242e+28,0,2.6317231422787963e+37,3.665059951464393e+36,4.274134628442197e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58582.06773,SS,2.911957041914426e+29,1.8101616592136384e+28,0,2.196166701849643e+37,3.069124135159948e+36,3.573317449330797e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58588.06741,SS,1.3862668270673328e+29,1.148858660263094e+28,0,1.9862078002746213e+37,2.7076260157459605e+36,3.176911127353208e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58614.92263,SS,9.440955115372354e+28,7.007184170423342e+27,0,7.040338601718889e+36,1.0113205615700048e+36,1.1564064959723422e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58621.90184,SS,9.600296129977793e+28,9.644759886164316e+27,0,8.640492806053125e+36,4.1721652911641257e+36,8.937181152473277e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58628.03314,SS,9.719801890931872e+28,8.662129879198903e+27,0,4.455886627389505e+36,6.5087848931025105e+35,7.542071585546678e+35,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58634.88214,IMS,1.0596177471261799e+29,8.915357597706822e+27,0,1.2337264246633122e+36,1.71421919492051e+35,2.0616771770830596e+35,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58642.86354,HS,7.568698193758426e+28,6.096876341946967e+27,0,6.5973475570004316e+35,9.369000598892472e+34,1.080961990924839e+35,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58650.86677,HS,6.0350409281810605e+28,4.135786220698349e+27,0,1.3457135959551355e+35,1.8704597384477609e+34,2.1603893292410158e+34,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58658.78311,HS,4.541218916255055e+28,6.021451403716128e+27,0,2.4301934832130713e+35,3.397078803985007e+34,3.991532898300752e+34,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58664.71006,HS,6.851663628033944e+28,1.0909042584955897e+28,0,1.0926225513051511e+36,1.1080821403805939e+35,1.2265171727259794e+35,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58678.89758,SS,2.4538516249237846e+28,4.206278357181607e+27,0,1.1747449150920015e+37,1.6216858715855763e+36,1.8886898944518766e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58686.84477,SS,2.8004183316906177e+28,4.035081634263145e+27,0,1.455434460021375e+37,1.900952350945138e+36,2.1653940515255312e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58691.7358,SS,3.0274792775033703e+28,4.485668897319193e+27,0,1.5375315854264363e+37,2.1470558264675317e+36,2.4557596253502713e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58699.69907,SS,4.581054169906416e+28,7.527308361643885e+27,0,1.3859641847546627e+37,1.9884365911411993e+36,2.2793159401804818e+36,0
MAXI J1631-479,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",58705.75117,SS,3.4736341183986044e+28,6.52921073532061e+27,0,1.2117191114038212e+37,1.5331601215964414e+36,1.6952058091174077e+36,0
MAXI J1803-298,candidateBH,8.0,"(""uniform"", 6, 12)",59338.91,HS,3.987384836078013e+29,2.0063981667866494e+28,0,2.4797911499594604e+37,2.2547387044287767e+36,2.342461875853354e+36,0
MAXI J1803-298,candidateBH,8.0,"(""uniform"", 6, 12)",59341.13,HS,5.9928394512735925e+29,3.0028255907199373e+28,0,3.677172684673625e+37,3.528857366276876e+36,3.6734089157987557e+36,0
MAXI J1803-298,candidateBH,8.0,"(""uniform"", 6, 12)",59349.94,IMS,2.0247642221942855e+30,1.012655388568741e+29,0,1.1550427449787738e+38,1.167843114494213e+37,1.2916091800392885e+37,0
MAXI J1803-298,candidateBH,8.0,"(""uniform"", 6, 12)",59356.05,IMS,2.0828890798096804e+29,1.0597344411666767e+28,0,7.122972307582857e+37,5.385169510758807e+36,6.252398690257416e+36,0
MAXI J1803-298,candidateBH,8.0,"(""uniform"", 6, 12)",59361.98,SS,1.8260811085578518e+29,9.338487082259161e+27,0,8.713196422703369e+37,7.073215360115658e+36,7.646616275917829e+36,0
MAXI J1803-298,candidateBH,8.0,"(""uniform"", 6, 12)",59370.93,SS,8.208053249094712e+29,4.109185321032721e+28,0,5.117688760292528e+37,5.008890105577305e+36,5.661329595184279e+36,0
