t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58910.17206,0.0,5.045020753712598e-09,3.8676179441751415e-10,4.636458698137894e-10,False,GX 339-4,1583118973,L,0.006848954123,decay,15.6,0.7822357764766324,,,,False,SS,BH,10.0,"(""uniform"", 8, 12)",2.389196297428752e+30,1.1980223210732533e+29,6.036430741797551e+37,4.627653481616711e+36,5.547581107157645e+36
58917.11396,0.0,4.606639653793254e-09,4.046741532979663e-10,4.1673158878476696e-10,False,GX 339-4,1583721066,L,0.006848954581,decay,14.9,0.7479531803528883,,,,False,SS,BH,10.0,"(""uniform"", 8, 12)",2.281988771262077e+30,1.145517287916141e+29,5.511902245808949e+37,4.841977106994272e+36,4.986245838071747e+36
58922.3326,0.0,5.0886499823836406e-09,5.065468578533937e-10,5.806323254835667e-10,False,GX 339-4,1584171959,L,0.00694150757,decay,15.7,0.7878796164389583,,,,False,IMS,BH,10.0,"(""uniform"", 8, 12)",2.4045116583097052e+30,1.20666606565099e+29,6.088633662270571e+37,6.060896821201405e+36,6.947338753068826e+36
58929.08,0.0,4.699566425402584e-09,4.861783362954163e-10,5.158192772541012e-10,False,GX 339-4,1584753662,L,0.006848954581,decay,18.0,0.9021124597299386,,,,False,IMS,BH,10.0,"(""uniform"", 8, 12)",2.756764958571637e+30,1.3816177875968679e+29,5.623090296019796e+37,5.817184900676479e+36,6.171842484764992e+36
58937.32745,0.0,3.1395816967803254e-09,3.1015543452094013e-10,3.384517564299106e-10,False,GX 339-4,1585466272,L,0.006848954581,decay,15.7,0.7880178995428975,,,,False,IMS,BH,10.0,"(""uniform"", 8, 12)",2.4045116583097052e+30,1.2068778512150466e+29,3.7565489610489944e+37,3.7110487569352754e+36,4.049617805091147e+36
58942.1455,0.0,2.8507248999922098e-09,2.45063611564939e-10,2.709679192535396e-10,False,GX 339-4,1585883785,L,0.006941507556,decay,10.8,0.5456903517563784,,,,False,IMS,BH,10.0,"(""uniform"", 8, 12)",1.6540589751429817e+30,8.357444666403411e+28,3.410928173101631e+37,2.9322169139897344e+36,3.2421652113508104e+36
58949.25972,0.0,2.0287173510878848e-09,1.6372708363114094e-10,1.6203177399245788e-10,False,GX 339-4,1586498460,L,0.006941507556,decay,11.4,0.5729839090236305,,,,False,IMS,BH,10.0,"(""uniform"", 8, 12)",1.7459511404287034e+30,8.77545534567635e+28,2.42738580916899e+37,1.959015134216394e+36,1.938730541309058e+36
58957.10876,0.0,6.525214077231172e-10,6.286729937894068e-11,7.094447294929771e-11,False,GX 339-4,1587176616,L,0.00684895413,decay,9.86,0.49644693573432397,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.5100945828620186e+30,7.60326397901472e+28,7.807500657677627e+36,7.522151387495489e+35,8.488595357246412e+35
58964.16597,0.0,2.7906871501440624e-10,2.2802437365394e-11,2.426634747523615e-11,False,GX 339-4,1587786356,L,0.006848954115,decay,7.79,0.3941553120281395,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.1930666126262805e+30,6.036630846855803e+28,3.339092250804382e+36,2.728340290752723e+35,2.903498975358261e+35
58970.98595,0.0,1.6231428026083098e-10,2.351015422609496e-11,2.9279076886555105e-11,False,GX 339-4,1588375604,L,0.006848954581,decay,5.68,0.29056145649414683,,-0.38,0.0029,False,HS,BH,10.0,"(""uniform"", 8, 12)",8.69912498038161e+29,4.450053564303341e+28,1.942110764317859e+36,2.813019502652494e+35,3.503278349834194e+35
58978.13848,0.0,1.0530584702721009e-10,1.6939206842401798e-11,2.090858928651289e-11,False,GX 339-4,1588992355,L,0.006848954588,decay,4.28,0.22182551701731704,,-0.34,0.0013,False,HS,BH,10.0,"(""uniform"", 8, 12)",6.554974457048114e+29,3.39733784572431e+28,1.2599976953876647e+36,2.0267973892851638e+35,2.5017389877701852e+35
58986.13856,0.0,1.1183263935791431e-10,1.4264601958329812e-11,1.6115869716114624e-11,False,GX 339-4,1589683557,L,0.006941508036,decay,5.78,0.29474295581065213,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",8.852278589191143e+29,4.514094735359078e+28,1.338091585965614e+36,1.706777553242013e+35,1.9282840672869196e+35
58992.01214,0.0,8.280511545407612e-11,1.1305205623609656e-11,1.3100704310162077e-11,False,GX 339-4,1590189641,L,0.006848954581,decay,3.78,0.20457734478675785,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.7892064130004364e+29,3.1331758634764553e+28,9.907736140376551e+35,1.3526820621794317e+35,1.5675157367562161e+35
59001.10205,0.0,4.678560927430984e-11,5.207589538434335e-12,5.8747609736601104e-12,False,GX 339-4,1590975056,L,0.006848954115,decay,3.01,0.16205634822493067,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",4.6099236251670136e+29,2.481951456114287e+28,5.597956953682359e+35,6.230946336015633e+34,7.029225343823951e+34
